PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-02-05,14:23:24.08,1,1,"Super, Brett",1000115652,Right,POM_COL,"Moore, Dylan",1000085198,Right,LEW_CLA,Undefined,1,Top,0,0,0,Fastball,Four-Seam,InPlay,Undefined,Popup,Out,1,0,,87.48732,-1.282159,-2.494551,2225.958665,212.489244,1:00,5.52313,2.0732,6.15037,-16.9804,19.5682,11.64131,2.9221,0.73697,79.0957,-4.559319,-0.397334,0.435118,74.40151,39.407032,3.163115,,109.11112,69.68012,13.95275,252.96605,,13.210827,4.665243,-6.82304,10.90528,-1.88942,50,5.41687,5.06443,-126.9063,-3.28663,-10.99676,28.81209,-14.59793,POM_COL,LEW_CLA,PomonaPitzer,D3,Team,20220205-PomonaPitzer-2,3bb67470-86d2-11ec-8f08-6fad8b22437f,86.6258,75.01176,,8.39162,,,,2.32246,3.02508,-0.75325,c3b4ab43-a39b-4526-a1c2-f60c8c5740fe,2022-02-05,22:23:24.08,2022-02-05T14:23:24.0870000-08:00,2022-02-05T22:23:24.0870000Z,FlyBall,v3,POM_PIT,,,"Morgan, Ben",1000115622,Right,POM_COL,21f7a10e-ff74-4bbb-a569-a5d674a23476,54.34729,-127.88948,14.40605,5.52053,-2.78849,-7.29897,-2.06864,5.43968,-5.49838,211.299976,2.32648,84.09097,-13.55359,2.19039,0.12753,-0.23956,0.07017,-0.00877,0.00041,3.02334,69.30841,-18.92226,1.49498,-0.29586,0.03271,0.00924,-0.00301,0.00023,-0.75398,4.66721,4.52819,-1.39341,0.33179,-0.06736,0.01363,-0.00205,0.00013,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
2,2022-02-05,14:24:03.84,2,1,"Super, Brett",1000115652,Right,POM_COL,"Savant, Jack",1000085202,Right,LEW_CLA,Undefined,1,Top,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.0205,-0.998314,-3.624988,2177.927124,212.828036,1:00,5.51536,2.18887,6.0252,-18.45438,17.64773,10.61312,3.05096,-0.28846,80.065,-4.51509,-1.720836,0.432452,,,,,,,,,,,,-6.46319,9.70205,-1.91048,50,5.42699,7.63798,-127.58505,-2.74803,-10.61748,27.07444,-16.23585,POM_COL,LEW_CLA,PomonaPitzer,D3,Team,20220205-PomonaPitzer-2,53607fd0-86d2-11ec-8f08-6fad8b22437f,87.15985,,,7.9555,,,,,,,c3b4ab43-a39b-4526-a1c2-f60c8c5740fe,2022-02-05,22:24:03.84,2022-02-05T14:24:03.8410000-08:00,2022-02-05T22:24:03.8410000Z,,v3,POM_PIT,,,"Morgan, Ben",1000115622,Right,POM_COL,d34382c8-c434-4adb-b34c-c0142f862a33,54.47113,-128.53035,13.53722,5.51305,-2.18115,-8.11793,-2.18363,8.00869,-5.30874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2022-02-05,14:24:20.00,2,2,"Super, Brett",1000115652,Right,POM_COL,"Savant, Jack",1000085202,Right,LEW_CLA,Undefined,1,Top,1,0,1,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,72.97243,1.854375,-1.674947,2428.434384,78.337452,8:30,5.47487,2.01868,6.02459,-55.41897,-2.56736,-21.04233,2.57541,-1.28656,66.56406,-8.370769,-5.457497,0.523239,,,,,,,,,,,,10.22398,-1.31791,-1.87675,50,5.59067,3.82826,-105.89719,1.82112,11.44421,20.49186,-33.64926,POM_COL,LEW_CLA,PomonaPitzer,D3,Team,20220205-PomonaPitzer-2,5d0e11a0-86d2-11ec-8f08-6fad8b22437f,72.03669,,,6.40837,,,,,,,c3b4ab43-a39b-4526-a1c2-f60c8c5740fe,2022-02-05,22:24:20.00,2022-02-05T14:24:20.0080000-08:00,2022-02-05T22:24:20.0080000Z,,v3,POM_PIT,,,"Morgan, Ben",1000115622,Right,POM_COL,d2dc4f30-32cd-4489-8a88-1ab523da6e07,54.47493,-106.75961,10.24593,5.48423,3.23728,-16.82463,-2.02773,3.34662,5.72211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2022-02-05,14:24:40.03,2,3,"Super, Brett",1000115652,Right,POM_COL,"Savant, Jack",1000085202,Right,LEW_CLA,Undefined,1,Top,1,0,2,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,77.80455,-1.354792,-4.115234,2613.608335,78.313276,8:30,5.40137,2.13194,5.89893,-47.22487,-0.61535,-10.17241,0.20476,-2.54273,71.68961,-9.966403,-5.935876,0.49137,,,,,,,,,,,,4.02162,0.48441,-1.79447,50,5.26492,8.47335,-112.72249,-4.13069,5.13491,21.95124,-31.55554,POM_COL,LEW_CLA,PomonaPitzer,D3,Team,20220205-PomonaPitzer-2,68fba860-86d2-11ec-8f08-6fad8b22437f,76.70888,,,6.11494,,,,,,,c3b4ab43-a39b-4526-a1c2-f60c8c5740fe,2022-02-05,22:24:40.03,2022-02-05T14:24:40.0320000-08:00,2022-02-05T22:24:40.0320000Z,,v3,POM_PIT,,,"Morgan, Ben",1000115622,Right,POM_COL,b57ac3df-ff54-435b-9754-f86b47e687a6,54.60119,-113.61498,10.97562,5.40679,-2.84771,-15.77777,-2.13473,8.26457,2.56745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2022-02-05,14:25:00.59,2,4,"Super, Brett",1000115652,Right,POM_COL,"Savant, Jack",1000085202,Right,LEW_CLA,Undefined,1,Top,1,1,2,Curveball,Curveball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,75.24455,1.824029,0.3141,2528.704906,67.636921,8:15,5.39347,2.19953,5.53944,-57.33531,-6.69571,-20.53477,2.32092,0.78187,68.41889,-8.6574,-3.352627,0.512173,,,,,,,,,,,,10.38501,-3.35484,-2.21317,50,5.51414,0.18993,-109.15397,1.59634,12.34228,21.88882,-36.16117,POM_COL,LEW_CLA,PomonaPitzer,D3,Team,20220205-PomonaPitzer-2,753d2b80-86d2-11ec-8f08-6fad8b22437f,73.59322,,,6.82566,,,,,,,c3b4ab43-a39b-4526-a1c2-f60c8c5740fe,2022-02-05,22:25:00.59,2022-02-05T14:25:00.5920000-08:00,2022-02-05T22:25:00.5920000Z,,v3,POM_PIT,,,"Morgan, Ben",1000115622,Right,POM_COL,428b4b8d-384e-4f1a-9ed6-e5a6db846ce5,54.96049,-110.14421,10.94441,5.40492,3.23226,-18.08058,-2.20913,-0.36843,6.17114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.62398,,,1.001001,,,,0.089,5.65137,0.50554,76.55206,5.59844,-48.22769,0.15678,81.79563,-5.43976,5.71861,14.10096,-14.17307,0.40879,-54.67055,6.03184,High,High,High,,,High,High,High
6,2022-02-05,14:25:30.90,3,1,"Super, Brett",1000115652,Right,POM_COL,"Thomson, Jack",1000085216,Left,LEW_CLA,Undefined,1,Top,2,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.57078,-1.336304,-2.650919,2228.786471,213.481267,1:00,5.4091,2.24266,6.40266,-16.58395,18.93623,11.65808,2.79675,0.77474,79.64452,-4.562587,-0.540931,0.428952,,,,,,,,,,,,-6.87189,10.64823,-2.05722,50,5.30532,5.46514,-128.39963,-3.39529,-11.28209,30.69374,-14.69205,POM_COL,LEW_CLA,PomonaPitzer,D3,Team,20220205-PomonaPitzer-2,87447ef0-86d2-11ec-8f08-6fad8b22437f,87.87093,,,8.92625,,,,,,,c3b4ab43-a39b-4526-a1c2-f60c8c5740fe,2022-02-05,22:25:30.90,2022-02-05T14:25:30.9080000-08:00,2022-02-05T22:25:30.9080000Z,,v3,POM_PIT,,,"Morgan, Ben",1000115622,Right,POM_COL,39a0b0e1-300d-49be-868b-6cb041f36548,54.09144,-129.37399,15.34687,5.4057,-2.9289,-7.34602,-2.2364,5.82329,-5.64105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2022-02-05,14:25:48.27,3,2,"Super, Brett",1000115652,Right,POM_COL,"Thomson, Jack",1000085216,Left,LEW_CLA,Undefined,1,Top,2,0,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,70.61351,4.436375,1.393054,2491.35843,68.638287,8:15,5.32821,2.26048,5.58594,-65.12338,-6.67217,-22.89678,4.05355,1.65353,63.01677,-7.553245,-2.6879,0.55026,,,,,,,,,,,,11.76823,-4.00654,-2.36615,50,5.66959,-1.6113,-102.00243,5.89696,12.05868,21.06343,-36.27946,POM_COL,LEW_CLA,PomonaPitzer,D3,Team,20220205-PomonaPitzer-2,91b1de50-86d2-11ec-8f08-6fad8b22437f,68.4993,,,7.59674,,,,,,,c3b4ab43-a39b-4526-a1c2-f60c8c5740fe,2022-02-05,22:25:48.27,2022-02-05T14:25:48.2790000-08:00,2022-02-05T22:25:48.2790000Z,,v3,POM_PIT,,,"Morgan, Ben",1000115622,Right,POM_COL,06d37d22-17e4-4ace-ae8d-07263d930fbd,54.91059,-103.01148,10.53171,5.34547,7.63492,-18.13973,-2.27512,-2.18897,6.02934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2022-02-05,14:26:03.82,3,3,"Super, Brett",1000115652,Right,POM_COL,"Thomson, Jack",1000085216,Left,LEW_CLA,Undefined,1,Top,2,1,1,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,88.11648,-1.353776,-2.822891,2236.588567,207.37722,1:00,5.55446,2.3044,6.1569,-22.10092,14.05682,6.60528,2.46028,0.2448,79.54441,-5.548777,-1.633123,0.432785,,,,,,,,,,,,-4.31701,8.07839,-2.09322,50,5.4403,6.02825,-127.71999,-3.67336,-7.02671,29.89178,-19.02503,POM_COL,LEW_CLA,PomonaPitzer,D3,Team,20220205-PomonaPitzer-2,9aec8a10-86d2-11ec-8f08-6fad8b22437f,87.09281,,,8.57207,,,,,,,c3b4ab43-a39b-4526-a1c2-f60c8c5740fe,2022-02-05,22:26:03.82,2022-02-05T14:26:03.8240000-08:00,2022-02-05T22:26:03.8240000Z,,v3,POM_PIT,,,"Morgan, Ben",1000115622,Right,POM_COL,ebad08b6-ccf4-4b36-ad32-01c548b25c53,54.33919,-128.73154,14.94589,5.55371,-3.02955,-9.51251,-2.30124,6.26604,-3.51335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2022-02-05,14:28:21.14,1,1,"Wuelfing, Kris",1000085204,Right,LEW_CLA,"Lo, Kevin",1000115609,Left,POM_COL,Undefined,1,Bottom,0,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,80.4033,-0.896049,-3.135399,1928.326685,235.002806,1:45,5.71561,2.81628,5.63553,-29.21852,14.91127,19.07733,2.44345,1.47796,72.89854,-6.355425,0.268596,0.47812,,,,,,,,,,,,-10.55355,8.28497,-2.56161,50,5.62097,5.60955,-116.47625,-2.71638,-14.36036,23.81889,-20.90057,POM_COL,LEW_CLA,PomonaPitzer,D3,Team,20220205-PomonaPitzer-2,ecce4d00-86d2-11ec-8f08-6fad8b22437f,78.83462,,,7.50476,,,,,,,c3b4ab43-a39b-4526-a1c2-f60c8c5740fe,2022-02-05,22:28:21.14,2022-02-05T14:28:21.1470000-08:00,2022-02-05T22:28:21.1470000Z,,v3,POM_PIT,,,"Cavagnaro, Justin",1000118559,Right,LEW_CLA,a2c09b4d-7a3b-488b-a42b-e1cba3e55572,54.86063,-117.46602,11.90945,5.7158,-1.84787,-10.45029,-2.80711,6.20629,-7.18018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-02-05,14:28:33.68,1,2,"Wuelfing, Kris",1000085204,Right,LEW_CLA,"Lo, Kevin",1000115609,Left,POM_COL,Undefined,1,Bottom,0,0,1,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,81.9204,-0.333441,-4.362989,2016.907315,220.663221,1:15,5.76381,2.75159,5.43991,-23.48383,19.77804,15.58725,3.49369,-0.04274,73.47817,-4.779888,-1.600398,0.473396,54.1663,12.193046,6.286802,,,,,70.19635,,-0.033489,0.935028,-9.26142,10.51001,-2.37622,50,5.71871,8.38165,-118.37937,-1.38604,-12.91608,26.22747,-17.51668,POM_COL,LEW_CLA,PomonaPitzer,D3,Team,20220205-PomonaPitzer-2,f44046b0-86d2-11ec-8f08-6fad8b22437f,79.62145,0.69339,,8.44223,,,,,,,c3b4ab43-a39b-4526-a1c2-f60c8c5740fe,2022-02-05,22:28:33.68,2022-02-05T14:28:33.6830000-08:00,2022-02-05T22:28:33.6830000Z,GroundBall,v3,POM_PIT,,,"Cavagnaro, Justin",1000118559,Right,LEW_CLA,c43cbc47-b31e-41c8-8629-e76c762602fd,55.0555,-119.49419,13.11373,5.7618,-0.64148,-8.75834,-2.74415,8.93065,-6.45804,131.401213,0.13146,77.00009,-2.22429,,,,,,,-5.12722,16.77227,-12.07517,,,,,,,-3.48677,8.31387,-4.96339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
